T(K) logP(GPa) logrho(g/cm^3) logE(MJ/kg) S(MJ/kg/K)
1900 -2.00263601 -2.90028966 1.32311543 0.07374434
1900 -1.96013891 -2.85814533 1.3231365 0.07334028
1900 -1.9176418 -2.81603416 1.32316376 0.07293638
1900 -1.8751447 -2.77395982 1.32319582 0.07253278
1900 -1.83264759 -2.73192596 1.32323131 0.0721296
1900 -1.79015048 -2.68993622 1.32326885 0.07172699
1900 -1.74765338 -2.64799531 1.32330816 0.07132495
1900 -1.70515627 -2.60611016 1.32335105 0.07092329
1900 -1.66265916 -2.56428794 1.32339964 0.07052179
1900 -1.62016206 -2.52253583 1.32345607 0.07012023
1900 -1.57766495 -2.48086104 1.32352238 0.06971842
1900 -1.53516785 -2.43927144 1.32359998 0.06931634
1900 -1.49267074 -2.39777546 1.32368968 0.0689142
1900 -1.45017363 -2.3563816 1.32379223 0.06851217
1900 -1.40767653 -2.31509834 1.3239084 0.06811045
1900 -1.36517942 -2.27393444 1.32403882 0.06770921
1900 -1.32268232 -2.23290082 1.32418308 0.06730861
1900 -1.28018521 -2.19200927 1.32434036 0.06690879
1900 -1.2376881 -2.15127157 1.32450983 0.06650989
1900 -1.195191 -2.11069954 1.32469065 0.06611203
1900 -1.15269389 -2.07030611 1.32488336 0.06571524
1900 -1.11019679 -2.03010741 1.32509232 0.06531917
1900 -1.06769968 -1.99012015 1.3253226 0.06492342
1900 -1.02520257 -1.95036106 1.32557929 0.06452762
1900 -0.98270547 -1.91084693 1.32586741 0.0641314
1900 -0.94020836 -1.87159784 1.3261907 0.06373469
1900 -0.89771125 -1.8326381 1.32655132 0.06333786
1900 -0.85521415 -1.79399225 1.32695126 0.06294124
1900 -0.81271704 -1.75568483 1.32739252 0.06254519
1900 -0.77021994 -1.71774022 1.32787727 0.06215005
1900 -0.72772283 -1.68018071 1.32840912 0.06175605
1900 -0.68522572 -1.64302738 1.32899263 0.06136337
1900 -0.64272862 -1.60630134 1.32963228 0.0609722
1900 -0.60023151 -1.57002365 1.33033263 0.06058269
1900 -0.55773441 -1.53421614 1.3310988 0.06019498
1900 -0.5152373 -1.4989036 1.33193828 0.05980898
1900 -0.47274019 -1.46411156 1.33285914 0.05942456
1900 -0.43024309 -1.42986559 1.33386953 0.0590416
1900 -0.38774598 -1.39619114 1.33497758 0.05865997
1900 -0.34524888 -1.3631083 1.33619388 0.05827964
1900 -0.30275177 -1.33062778 1.33753351 0.05790073
1900 -0.26025466 -1.29875932 1.33901191 0.05752337
1900 -0.21775756 -1.26751261 1.34064448 0.05714768
1900 -0.17526045 -1.23689719 1.34244633 0.05677378
1900 -0.13276335 -1.20691879 1.34442613 0.05640165
1900 -0.09026624 -1.17758577 1.34658673 0.05603112
1900 -0.04776913 -1.14890594 1.34893094 0.05566225
1900 -0.00527203 -1.12083467 1.35146748 0.0552948
1900 0.03722508 -1.09341837 1.35419591 0.05492864
1900 0.07972219 -1.06665778 1.35712932 0.05456373
1900 0.12221929 -1.04052539 1.36028633 0.05420059
1900 0.1647164 -1.01494407 1.36369408 0.05383864
1900 0.2072135 -0.98999062 1.36735421 0.05347861
1900 0.23487762 Nan Nan Nan
1900 0.26254173 Nan Nan Nan
1900 0.29020584 Nan Nan Nan
1900 0.31786996 Nan Nan Nan
1900 0.34553407 Nan Nan Nan
1900 0.37319818 Nan Nan Nan
1900 0.4008623 Nan Nan Nan
1900 0.42852641 Nan Nan Nan
1900 0.45619052 Nan Nan Nan
1900 0.48385463 Nan Nan Nan
1900 0.51151875 Nan Nan Nan
1900 0.53918286 Nan Nan Nan
1900 0.56684697 Nan Nan Nan
1900 0.59451109 Nan Nan Nan
1900 0.6221752 Nan Nan Nan
1900 0.64983931 Nan Nan Nan
1900 0.67750343 Nan Nan Nan
1900 0.70516754 Nan Nan Nan
1900 0.73283165 Nan Nan Nan
1900 0.76049577 Nan Nan Nan
1900 0.78815988 Nan Nan Nan
1900 0.81582399 Nan Nan Nan
1900 0.84348811 Nan Nan Nan
1900 0.87115222 Nan Nan Nan
1900 0.89881633 Nan Nan Nan
1900 0.92648044 Nan Nan Nan
1900 0.95414456 Nan Nan Nan
1900 0.98180867 Nan Nan Nan
1900 1.00947278 Nan Nan Nan
1900 1.0371369 Nan Nan Nan
1900 1.06480101 Nan Nan Nan
1900 1.09246512 Nan Nan Nan
1900 1.12012924 Nan Nan Nan
1900 1.14779335 Nan Nan Nan
1900 1.17545746 Nan Nan Nan
1900 1.20312158 Nan Nan Nan
1900 1.23078569 Nan Nan Nan
1900 1.2584498 Nan Nan Nan
1900 1.28611392 Nan Nan Nan
1900 1.31377803 Nan Nan Nan
1900 1.34144214 Nan Nan Nan
1900 1.36910626 Nan Nan Nan
1900 1.39677037 Nan Nan Nan
1900 1.42443448 Nan Nan Nan
1900 1.45209859 Nan Nan Nan
1900 1.47976271 Nan Nan Nan
1900 1.50742682 Nan Nan Nan
1900 1.53509093 Nan Nan Nan
1900 1.56275505 Nan Nan Nan
1900 1.59041916 Nan Nan Nan
1900 1.61808327 Nan Nan Nan
1900 1.64574739 Nan Nan Nan
1900 1.6734115 Nan Nan Nan
1900 1.70107561 Nan Nan Nan
1900 1.72873973 Nan Nan Nan
1900 1.75640384 Nan Nan Nan
1900 1.78406795 Nan Nan Nan
1900 1.81173207 Nan Nan Nan
1900 1.83939618 Nan Nan Nan
1900 1.86706029 Nan Nan Nan
1900 1.8947244 Nan Nan Nan
1900 1.92238852 Nan Nan Nan
1900 1.95005263 Nan Nan Nan
1900 1.97771674 Nan Nan Nan
1900 2.00538086 Nan Nan Nan
1900 2.03304497 Nan Nan Nan
1900 2.06070908 Nan Nan Nan
1900 2.0883732 Nan Nan Nan
1900 2.11603731 Nan Nan Nan
1900 2.14370142 Nan Nan Nan
1900 2.17136554 Nan Nan Nan
1900 2.19902965 Nan Nan Nan
1900 2.22669376 Nan Nan Nan
1900 2.25435788 Nan Nan Nan
1900 2.28202199 Nan Nan Nan
1900 2.3096861 Nan Nan Nan
1900 2.33735021 Nan Nan Nan
1900 2.36501433 Nan Nan Nan
1900 2.39267844 Nan Nan Nan
1900 2.42034255 Nan Nan Nan
1900 2.44800667 Nan Nan Nan
1900 2.47567078 Nan Nan Nan
1900 2.50333489 Nan Nan Nan
1900 2.53099901 Nan Nan Nan
1900 2.55866312 Nan Nan Nan
1900 2.58632723 Nan Nan Nan
1900 2.61399135 Nan Nan Nan
1900 2.64165546 Nan Nan Nan
1900 2.66931957 Nan Nan Nan
1900 2.69698369 Nan Nan Nan
1900 2.7246478 Nan Nan Nan
1900 2.75231191 Nan Nan Nan
1900 2.77997602 Nan Nan Nan
1900 2.80764014 Nan Nan Nan
1900 2.83530425 Nan Nan Nan
1900 2.86296836 Nan Nan Nan
1900 2.89063248 Nan Nan Nan
1900 2.91829659 Nan Nan Nan
1900 2.9459607 Nan Nan Nan
1900 2.97312785 Nan Nan Nan
1900 3.00236903 Nan Nan Nan
1900 3.02976498 Nan Nan Nan
1900 3.05553482 Nan Nan Nan
1900 3.07986082 Nan Nan Nan
1900 3.10289622 Nan Nan Nan
1900 3.12477111 Nan Nan Nan
1900 3.14559681 Nan Nan Nan
1900 3.1654694 Nan Nan Nan
1900 3.18447229 Nan Nan Nan
1900 3.20267845 Nan Nan Nan
1900 3.22015198 Nan Nan Nan
1900 3.23694959 Nan Nan Nan
1900 3.25312162 Nan Nan Nan
1900 3.26871301 Nan Nan Nan
1900 3.283764 Nan Nan Nan
1900 3.2983108 Nan Nan Nan
1900 3.31238611 Nan Nan Nan
1900 3.32601953 Nan Nan Nan
1900 3.33923795 Nan Nan Nan
1900 3.35206591 Nan Nan Nan
1900 3.36452581 Nan Nan Nan
1900 3.37663819 Nan Nan Nan
1900 3.38842189 Nan Nan Nan
1900 3.3998943 Nan Nan Nan
1900 3.41107144 Nan Nan Nan
1900 3.42196812 Nan Nan Nan
1900 3.43259807 Nan Nan Nan
1900 3.44297404 Nan Nan Nan
1900 3.45310789 Nan Nan Nan
1900 3.46301066 Nan Nan Nan
1900 3.47269265 Nan Nan Nan
1900 3.4821635 Nan Nan Nan
1900 3.49143221 Nan Nan Nan
1900 3.50050723 Nan Nan Nan
1900 3.50939649 Nan Nan Nan
1900 3.51810745 Nan Nan Nan
1900 3.52664712 Nan Nan Nan
1900 3.53502211 Nan Nan Nan
1900 3.54323864 Nan Nan Nan
1900 3.5513026 Nan Nan Nan
1900 3.55921955 Nan Nan Nan
1900 3.56699477 Nan Nan Nan
1900 3.57463323 Nan Nan Nan
1900 3.58213966 Nan Nan Nan
1900 3.58951855 Nan Nan Nan
1900 3.59677416 Nan Nan Nan
1900 3.60391054 Nan Nan Nan
1900 3.61093155 Nan Nan Nan
1900 3.61784086 Nan Nan Nan
1900 3.62464196 Nan Nan Nan
1900 3.6313382 Nan Nan Nan
1900 3.63793276 Nan Nan Nan
1900 3.64442868 Nan Nan Nan
1900 3.65082886 Nan Nan Nan
1900 3.6571361 Nan Nan Nan
1900 3.66335304 Nan Nan Nan
1900 3.66948225 Nan Nan Nan
1900 3.67552615 Nan Nan Nan
1900 3.6814871 Nan Nan Nan
1900 3.68736733 Nan Nan Nan
1900 3.69316902 Nan Nan Nan
1900 3.69889421 Nan Nan Nan
1900 3.70454492 Nan Nan Nan
1900 3.71012305 Nan Nan Nan
1900 3.71563043 Nan Nan Nan
1900 3.72106886 Nan Nan Nan
1900 3.72644002 Nan Nan Nan
1900 3.73174556 Nan Nan Nan
1900 3.73698707 Nan Nan Nan
1900 3.74216607 Nan Nan Nan
1900 3.74728404 Nan Nan Nan
1900 3.7523424 Nan Nan Nan
1900 3.75734252 Nan Nan Nan
1900 3.76228573 Nan Nan Nan
1900 3.7671733 Nan Nan Nan
1900 3.77200649 Nan Nan Nan
1900 3.77678647 Nan Nan Nan
1900 3.78151442 Nan Nan Nan
1900 3.78619145 Nan Nan Nan
1900 3.79081865 Nan Nan Nan
1900 3.79539707 Nan Nan Nan
1900 3.79992772 Nan Nan Nan
1900 3.8044116 Nan Nan Nan
1900 3.80884966 Nan Nan Nan
1900 3.81324282 Nan Nan Nan
1900 3.81759199 Nan Nan Nan
1900 3.82189803 Nan Nan Nan
1900 3.8261618 Nan Nan Nan
1900 3.83038412 Nan Nan Nan
1900 3.83456578 Nan Nan Nan
1900 3.83870756 Nan Nan Nan
1900 3.84281021 Nan Nan Nan
1900 3.84687447 Nan Nan Nan
1900 3.85090104 Nan Nan Nan
1900 3.85489063 Nan Nan Nan
1900 3.8588439 Nan Nan Nan
1900 3.86276151 Nan Nan Nan
1900 3.8666441 Nan Nan Nan
1900 3.87049228 Nan Nan Nan
1900 3.87430667 Nan Nan Nan
1900 3.87808784 Nan Nan Nan
1900 3.88183638 Nan Nan Nan
1900 3.88555284 Nan Nan Nan
1900 3.88923776 Nan Nan Nan
1900 3.89289168 Nan Nan Nan
1900 3.89651512 Nan Nan Nan
1900 3.90010858 Nan Nan Nan
1900 3.90367254 Nan Nan Nan
1900 3.9072075 Nan Nan Nan
1900 3.91071391 Nan Nan Nan
1900 3.91419225 Nan Nan Nan
1900 3.91764294 Nan Nan Nan
1900 3.92106644 Nan Nan Nan
1900 3.92446315 Nan Nan Nan
1900 3.92783351 Nan Nan Nan
1900 3.93117791 Nan Nan Nan
1900 3.93449676 Nan Nan Nan
1900 3.93779043 Nan Nan Nan
1900 3.94105931 Nan Nan Nan
1900 3.94430378 Nan Nan Nan
1900 3.94752418 Nan Nan Nan
1900 3.95072088 Nan Nan Nan
1900 3.95389422 Nan Nan Nan
1900 3.95704454 Nan Nan Nan
1900 3.96017218 Nan Nan Nan
1900 3.96327745 Nan Nan Nan
1900 3.96636068 Nan Nan Nan
1900 3.96942217 Nan Nan Nan
1900 3.97246223 Nan Nan Nan
1900 3.97548116 Nan Nan Nan
1900 3.97847924 Nan Nan Nan
1900 3.98145677 Nan Nan Nan
1900 3.98441403 Nan Nan Nan
1900 3.98735129 Nan Nan Nan
1900 3.99026881 Nan Nan Nan
1900 3.99316687 Nan Nan Nan
1900 3.99604571 Nan Nan Nan
1900 3.9989056 Nan Nan Nan
1900 4.00174678 Nan Nan Nan
1900 4.00456949 Nan Nan Nan
1900 4.00737397 Nan Nan Nan
1900 4.01016046 Nan Nan Nan
1900 4.01292918 Nan Nan Nan
1900 4.01568037 Nan Nan Nan
1900 4.01841424 Nan Nan Nan
1900 4.021131 Nan Nan Nan
1900 4.02383088 Nan Nan Nan
1900 4.02651407 Nan Nan Nan
1900 4.02918079 Nan Nan Nan
2000 -4.0 -4.91675071 1.35188984 0.09367019
2000 -3.95750289 -4.87425752 1.35172117 0.09326521
2000 -3.91500579 -4.83168368 1.35155855 0.09286152
2000 -3.87250868 -4.78919385 1.35140195 0.09245861
2000 -3.83001158 -4.7466956 1.35125191 0.09205456
2000 -3.78751447 -4.70417012 1.35111679 0.09164783
2000 -3.74501736 -4.66163947 1.35099733 0.09123764
2000 -3.70252026 -4.61917302 1.35088676 0.09082566
2000 -3.66002315 -4.57669199 1.35078343 0.09041371
2000 -3.61752605 -4.53420314 1.35068744 0.09000383
2000 -3.57502894 -4.49171372 1.35059803 0.0895976
2000 -3.53253183 -4.44922286 1.35051346 0.08919481
2000 -3.49003473 -4.40673062 1.35043142 0.0887938
2000 -3.44753762 -4.36423709 1.35034947 0.08839284
2000 -3.40504051 -4.32174235 1.3502652 0.08799028
2000 -3.36254341 -4.27924665 1.35017714 0.08758482
2000 -3.3200463 -4.23675112 1.35008806 0.087177
2000 -3.2775492 -4.19425723 1.35000241 0.08676804
2000 -3.23505209 -4.15176644 1.34992471 0.08635912
2000 -3.19255498 -4.10928024 1.34985942 0.0859514
2000 -3.15005788 -4.06679954 1.34980859 0.08554559
2000 -3.10756077 -4.02432426 1.34976887 0.08514134
2000 -3.06506367 -3.98185408 1.34973594 0.08473813
2000 -3.02256656 -3.93938863 1.34970553 0.08433549
2000 -2.98006945 -3.89692766 1.34967345 0.08393293
2000 -2.93757235 -3.85447086 1.34963781 0.08353003
2000 -2.89507524 -3.81201773 1.34959925 0.08312645
2000 -2.85257814 -3.76956794 1.34955852 0.08272186
2000 -2.81008103 -3.72712116 1.34951636 0.08231594
2000 -2.76758392 -3.68467701 1.34947368 0.08190845
2000 -2.72508682 -3.64223681 1.34943146 0.08149985
2000 -2.68258971 -3.59980253 1.34939083 0.08109092
2000 -2.6400926 -3.55737603 1.349353 0.08068245
2000 -2.5975955 -3.51495927 1.34931915 0.0802752
2000 -2.55509839 -3.47255358 1.34929012 0.07986969
2000 -2.51260129 -3.43015775 1.34926641 0.07946567
2000 -2.47010418 -3.38777019 1.3492482 0.07906276
2000 -2.42760707 -3.34538933 1.34923567 0.07866055
2000 -2.38510997 -3.30301361 1.34922907 0.07825867
2000 -2.34261286 -3.26064378 1.34922777 0.07785679
2000 -2.30011576 -3.21828401 1.34922979 0.07745464
2000 -2.25761865 -3.17593873 1.34923313 0.07705199
2000 -2.21512154 -3.13361241 1.3492358 0.0766486
2000 -2.17262444 -3.09130928 1.34923594 0.07624426
2000 -2.13012733 -3.04903187 1.34923407 0.07583911
2000 -2.08763023 -3.00678151 1.34923233 0.07543353
2000 -2.04513312 -2.96455942 1.34923289 0.07502787
2000 -2.00263601 -2.92236685 1.34923789 0.0746225
2000 -1.96013891 -2.88020525 1.3492491 0.07421773
2000 -1.9176418 -2.83807649 1.34926628 0.07381363
2000 -1.8751447 -2.79598264 1.34928857 0.07341021
2000 -1.83264759 -2.75392583 1.34931517 0.07300748
2000 -1.79015048 -2.71190816 1.34934522 0.07260545
2000 -1.74765338 -2.66993333 1.34937852 0.07220402
2000 -1.70515627 -2.62800846 1.34941616 0.07180289
2000 -1.66265916 -2.586141 1.34945939 0.07140173
2000 -1.62016206 -2.54433842 1.34950943 0.07100022
2000 -1.57766495 -2.50260822 1.34956752 0.07059806
2000 -1.53516785 -2.46095828 1.34963511 0.0701953
2000 -1.49267074 -2.41939684 1.34971379 0.06979229
2000 -1.45017363 -2.37793215 1.3498052 0.06938941
2000 -1.40767653 -2.33657247 1.34991098 0.06898701
2000 -1.36517942 -2.29532633 1.35003239 0.06858541
2000 -1.32268232 -2.2542042 1.35016856 0.0681847
2000 -1.28018521 -2.21321735 1.35031763 0.06778489
2000 -1.2376881 -2.17237707 1.35047771 0.06738596
2000 -1.195191 -2.13169465 1.35064694 0.06698792
2000 -1.15269389 -2.09118239 1.35082528 0.06659071
2000 -1.11019679 -2.05085531 1.35101745 0.06619406
2000 -1.06769968 -2.01072895 1.3512292 0.0657977
2000 -1.02520257 -1.97081888 1.35146626 0.06540136
2000 -0.98270547 -1.93114071 1.35173428 0.06500476
2000 -0.94020836 -1.89171364 1.35203741 0.06460789
2000 -0.89771125 -1.8525615 1.35237797 0.06421101
2000 -0.85521415 -1.81370836 1.35275806 0.0638144
2000 -0.81271704 -1.7751783 1.35317981 0.06341833
2000 -0.77021994 -1.73699521 1.35364539 0.06302306
2000 -0.72772283 -1.69918075 1.35415747 0.06262882
2000 -0.68522572 -1.6617553 1.35471906 0.06223578
2000 -0.64272862 -1.62473924 1.35533312 0.06184413
2000 -0.60023151 -1.58815294 1.35600263 0.06145402
2000 -0.55773441 -1.55201782 1.3567316 0.06106562
2000 -0.5152373 -1.51635948 1.3575278 0.06067889
2000 -0.47274019 -1.4812046 1.35840002 0.06029379
2000 -0.43024309 -1.44657987 1.35935712 0.05991029
2000 -0.38774598 -1.41251189 1.36040791 0.05952833
2000 -0.34524888 -1.37902202 1.36156275 0.05914788
2000 -0.30275177 -1.34612255 1.36283488 0.05876897
2000 -0.26025466 -1.31382477 1.36423773 0.05839158
2000 -0.21775756 -1.28213996 1.36578468 0.05801575
2000 -0.17526045 -1.25107922 1.36748903 0.05764146
2000 -0.13276335 -1.22064928 1.36936024 0.05726871
2000 -0.09026624 -1.19085915 1.37140416 0.05689744
2000 -0.04776913 -1.1617173 1.37362663 0.05652781
2000 -0.00527203 -1.13317883 1.37603919 0.05615968
2000 0.03722508 -1.10529186 1.37864372 0.05579302
2000 0.07972219 -1.0780601 1.38145056 0.05542777
2000 0.12221929 -1.05145937 1.38447358 0.05506444
2000 0.1647164 -1.02541476 1.3877349 0.0547024
2000 0.2072135 -1.00000848 1.39123212 0.05434235
2000 0.23487762 -0.98378294 1.39336785 0.054091
2000 0.26254173 -0.96786408 1.39514049 0.05383426
2000 0.29020584 -0.95219471 1.39664944 0.05356659
2000 0.31786996 -0.93674337 1.39796594 0.05328918
2000 0.34553407 -0.92148286 1.39916504 0.05300344
2000 0.37319818 -0.90639259 1.40031194 0.05271062
2000 0.4008623 -0.89145634 1.40146721 0.05241192
2000 0.42852641 -0.87666152 1.40268692 0.05210848
2000 0.45619052 -0.86199841 1.40402332 0.05180141
2000 0.48385463 -0.84745952 1.40552517 0.05149176
2000 0.51151875 -0.83303914 1.40723791 0.05118054
2000 0.53918286 -0.81873292 1.4092037 0.05086869
2000 0.56684697 -0.80453758 1.41146135 0.05055713
2000 0.59451109 -0.79045058 1.41404629 0.05024669
2000 0.6221752 -0.77646995 1.41699039 0.04993818
2000 0.64983931 -0.7625941 1.42032193 0.04963232
2000 0.67750343 -0.74882165 1.42406542 0.0493298
2000 0.70516754 -0.73515134 1.42824163 0.0490312
2000 0.73283165 -0.72158192 1.43286751 0.04873709
2000 0.76049577 -0.70811207 1.43795625 0.04844795
2000 0.78815988 -0.69474038 1.44351731 0.04816419
2000 0.81582399 -0.68146528 1.44955657 0.04788619
2000 0.84348811 -0.66828506 1.45607643 0.04761423
2000 0.87115222 -0.65519781 1.46307601 0.04734857
2000 0.89881633 -0.64220144 1.47055146 0.04708938
2000 0.92648044 -0.6292937 1.47849612 0.04683681
2000 0.95414456 -0.61647217 1.48690083 0.04659094
2000 0.98180867 -0.60373426 1.49575415 0.0463518
2000 1.00947278 -0.59107725 1.50504277 0.04611937
2000 1.0371369 -0.57849832 1.51475167 0.04589361
2000 1.06480101 -0.56599452 1.52486449 0.0456744
2000 1.09246512 -0.55356278 1.53536408 0.04546162
2000 1.12012924 -0.54120018 1.54623094 0.04525503
2000 1.14779335 -0.52890326 1.55744858 0.04505453
2000 1.17545746 -0.5166845 1.56893396 0.04485801
2000 1.20312158 -0.50460064 1.58041041 0.04465706
2000 1.23078569 -0.49264682 1.59183516 0.04444932
2000 1.2584498 -0.48079229 1.60327612 0.04423556
2000 1.28611392 -0.46901915 1.61475896 0.0440156
2000 1.31377803 -0.4573043 1.62631976 0.04378946
2000 1.34144214 -0.44569814 1.63791812 0.04355839
2000 1.36910626 -0.43426289 1.64949664 0.04332364
2000 1.39677037 -0.42296643 1.66108908 0.04308441
2000 1.42443448 -0.41178006 1.67272526 0.04283992
2000 1.45209859 -0.40068144 1.68442815 0.04258948
2000 1.47976271 -0.38964661 1.69622329 0.04233239
2000 1.50742682 -0.37865383 1.70814418 0.04206861
2000 1.53509093 -0.36768726 1.72022102 0.04179845
2000 1.56275505 -0.35673669 1.73247622 0.04152235
2000 1.59041916 -0.34578363 1.74493914 0.04124047
2000 1.61808327 -0.33479571 1.7576555 0.04095276
2000 1.64574739 -0.32373369 1.77068036 0.04065922
2000 1.6734115 -0.31259949 1.78401945 0.04036105
2000 1.70107561 -0.30138417 1.79769144 0.04005925
2000 1.72873973 -0.29004841 1.81175928 0.0397548
2000 1.75640384 -0.27855815 1.82631658 0.03945218
2000 1.78406795 -0.26690178 1.84144515 0.03915866
2000 1.81173207 -0.25509596 1.85717231 0.03888175
2000 1.83939618 -0.24318307 1.87341439 0.038624
2000 1.86706029 -0.23120773 1.88999785 0.0383801
2000 1.8947244 -0.21911197 1.90689389 0.03814193
2000 1.92238852 -0.20671049 1.92438624 0.03791135
2000 1.95005263 -0.19390138 1.94293342 0.03772442
2000 1.97771674 -0.18066862 1.96291514 0.03763052
2000 2.00538086 -0.16700459 1.98469674 0.03768895
2000 2.03304497 -0.15291868 2.00857378 0.03796676
2000 2.06070908 -0.13852319 2.03424001 0.03848882
2000 2.0883732 -0.12390182 2.06037879 0.03914116
2000 2.11603731 -0.10906652 2.08581147 0.03978011
2000 2.14370142 -0.09405333 2.1093986 0.04023576
2000 2.17136554 -0.07964601 2.12983294 0.04042291
2000 2.19902965 -0.06614673 2.14746006 0.04040131
2000 2.22669376 -0.05328356 2.163497 0.04026894
2000 2.25435788 -0.04091948 2.17856043 0.0400802
2000 2.28202199 -0.028865 2.19312426 0.03986397
2000 2.3096861 -0.01703702 2.20735467 0.03962488
2000 2.33735021 -0.00539653 2.22131923 0.03936204
2000 2.36501433 0.0061163 2.2351217 0.03907664
2000 2.39267844 0.01761458 2.24891918 0.03876815
2000 2.42034255 0.0291396 2.26278036 0.03843841
2000 2.44800667 0.04068709 2.27671775 0.03809071
2000 2.47567078 0.05226613 2.29075683 0.0377279
2000 2.50333489 0.0638837 2.3049182 0.03735281
2000 2.53099901 0.07554269 2.31921607 0.03696865
2000 2.55866312 0.08723906 2.33365296 0.03657854
2000 2.58632723 0.09895583 2.34820596 0.03618375
2000 2.61399135 0.11069196 2.3628677 0.03578394
2000 2.64165546 0.12245768 2.37764358 0.03537808
2000 2.66931957 0.13425786 2.39253281 0.03496544
2000 2.69698369 0.14609824 2.40753514 0.03454507
2000 2.7246478 0.15798943 2.42265854 0.03411657
2000 2.75231191 0.1699434 2.43791578 0.03368066
2000 2.77997602 0.18196184 2.45330758 0.03323908
2000 2.80764014 0.19405082 2.46883958 0.03279348
2000 2.83530425 0.20620643 2.48450369 0.03234584
2000 2.86296836 0.21840724 2.50026863 0.03189854
2000 2.89063248 0.230644 2.51611801 0.03145266
2000 2.91829659 0.24291858 2.53204932 0.03100871
2000 2.9459607 0.25523797 2.54806647 0.03056704
2000 2.97312785 Nan Nan Nan
2000 3.00236903 Nan Nan Nan
2000 3.02976498 Nan Nan Nan
2000 3.05553482 Nan Nan Nan
2000 3.07986082 Nan Nan Nan
2000 3.10289622 Nan Nan Nan
2000 3.12477111 Nan Nan Nan
2000 3.14559681 Nan Nan Nan
2000 3.1654694 Nan Nan Nan
2000 3.18447229 Nan Nan Nan
2000 3.20267845 Nan Nan Nan
2000 3.22015198 Nan Nan Nan
2000 3.23694959 Nan Nan Nan
2000 3.25312162 Nan Nan Nan
2000 3.26871301 Nan Nan Nan
2000 3.283764 Nan Nan Nan
2000 3.2983108 Nan Nan Nan
2000 3.31238611 Nan Nan Nan
2000 3.32601953 Nan Nan Nan
2000 3.33923795 Nan Nan Nan
2000 3.35206591 Nan Nan Nan
2000 3.36452581 Nan Nan Nan
2000 3.37663819 Nan Nan Nan
2000 3.38842189 Nan Nan Nan
2000 3.3998943 Nan Nan Nan
2000 3.41107144 Nan Nan Nan
2000 3.42196812 Nan Nan Nan
2000 3.43259807 Nan Nan Nan
2000 3.44297404 Nan Nan Nan
2000 3.45310789 Nan Nan Nan
2000 3.46301066 Nan Nan Nan
2000 3.47269265 Nan Nan Nan
2000 3.4821635 Nan Nan Nan
2000 3.49143221 Nan Nan Nan
2000 3.50050723 Nan Nan Nan
2000 3.50939649 Nan Nan Nan
2000 3.51810745 Nan Nan Nan
2000 3.52664712 Nan Nan Nan
2000 3.53502211 Nan Nan Nan
2000 3.54323864 Nan Nan Nan
2000 3.5513026 Nan Nan Nan
2000 3.55921955 Nan Nan Nan
2000 3.56699477 Nan Nan Nan
2000 3.57463323 Nan Nan Nan
2000 3.58213966 Nan Nan Nan
2000 3.58951855 Nan Nan Nan
2000 3.59677416 Nan Nan Nan
2000 3.60391054 Nan Nan Nan
2000 3.61093155 Nan Nan Nan
2000 3.61784086 Nan Nan Nan
2000 3.62464196 Nan Nan Nan
2000 3.6313382 Nan Nan Nan
2000 3.63793276 Nan Nan Nan
2000 3.64442868 Nan Nan Nan
2000 3.65082886 Nan Nan Nan
2000 3.6571361 Nan Nan Nan
2000 3.66335304 Nan Nan Nan
2000 3.66948225 Nan Nan Nan
2000 3.67552615 Nan Nan Nan
2000 3.6814871 Nan Nan Nan
2000 3.68736733 Nan Nan Nan
2000 3.69316902 Nan Nan Nan
2000 3.69889421 Nan Nan Nan
2000 3.70454492 Nan Nan Nan
2000 3.71012305 Nan Nan Nan
2000 3.71563043 Nan Nan Nan
2000 3.72106886 Nan Nan Nan
2000 3.72644002 Nan Nan Nan
2000 3.73174556 Nan Nan Nan
2000 3.73698707 Nan Nan Nan
2000 3.74216607 Nan Nan Nan
2000 3.74728404 Nan Nan Nan
2000 3.7523424 Nan Nan Nan
2000 3.75734252 Nan Nan Nan
2000 3.76228573 Nan Nan Nan
2000 3.7671733 Nan Nan Nan
2000 3.77200649 Nan Nan Nan
2000 3.77678647 Nan Nan Nan
2000 3.78151442 Nan Nan Nan
2000 3.78619145 Nan Nan Nan
2000 3.79081865 Nan Nan Nan
2000 3.79539707 Nan Nan Nan
2000 3.79992772 Nan Nan Nan
2000 3.8044116 Nan Nan Nan
2000 3.80884966 Nan Nan Nan
2000 3.81324282 Nan Nan Nan
2000 3.81759199 Nan Nan Nan
2000 3.82189803 Nan Nan Nan
2000 3.8261618 Nan Nan Nan
2000 3.83038412 Nan Nan Nan
2000 3.83456578 Nan Nan Nan
2000 3.83870756 Nan Nan Nan
2000 3.84281021 Nan Nan Nan
2000 3.84687447 Nan Nan Nan
2000 3.85090104 Nan Nan Nan
2000 3.85489063 Nan Nan Nan
2000 3.8588439 Nan Nan Nan
2000 3.86276151 Nan Nan Nan
2000 3.8666441 Nan Nan Nan
2000 3.87049228 Nan Nan Nan
2000 3.87430667 Nan Nan Nan
2000 3.87808784 Nan Nan Nan
2000 3.88183638 Nan Nan Nan
2000 3.88555284 Nan Nan Nan
2000 3.88923776 Nan Nan Nan
2000 3.89289168 Nan Nan Nan
2000 3.89651512 Nan Nan Nan
2000 3.90010858 Nan Nan Nan
